Temperature;Date;Time
21.75;2021-10-15;11:45:18.375036800
22.25;2021-10-15;11:45:20.186037900
22.5;2021-10-15;11:45:22.025551700
22.5;2021-10-15;11:45:23.834561700
22.5;2021-10-15;11:45:25.641711900
22.5;2021-10-15;11:45:27.454997100
22.5;2021-10-15;11:45:29.264178300
22.5;2021-10-15;11:45:31.084292300
23.5;2021-10-15;12:39:08.503469600
24.0;2021-10-15;12:39:13.936009400
