Temperature;Date;Time
-300.0;2021-10-15;11:45:34.185213700
24.75;2021-10-15;11:45:36.026354300
25.0;2021-10-15;11:45:37.833412500
25.0;2021-10-15;11:45:39.744681400
25.0;2021-10-15;11:45:41.572838700
25.0;2021-10-15;11:45:43.363498600
25.25;2021-10-15;11:45:45.178329100
25.25;2021-10-15;11:45:46.973039800
25.25;2021-10-15;11:45:48.784817600
25.25;2021-10-15;11:45:50.626296300
22.25;2021-10-15;12:39:09.077470600
22.25;2021-10-15;12:39:13.408971800
