Temperature;Date;Time
-300.0;2021-10-15;13:12:05.872921770
24.0;2021-10-15;13:12:09.172808026
-300.0;2021-10-15;13:12:13.222713469
24.25;2021-10-15;13:12:17.481106697
24.25;2021-10-15;13:12:20.283027343
24.0;2021-10-15;13:12:23.083374413
24.25;2021-10-15;13:12:26.941898510
24.25;2021-10-15;13:12:31.633304961
24.25;2021-10-15;13:12:36.472030840
24.25;2021-10-15;13:12:39.313840841
24.25;2021-10-15;13:12:42.629944601
24.25;2021-10-15;13:12:46.449990364
24.25;2021-10-15;13:12:50.691683965
24.25;2021-10-15;13:12:53.492055223
24.25;2021-10-15;13:12:57.751295607
24.25;2021-10-15;13:13:02.451374731
24.25;2021-10-15;13:13:06.239819816
24.25;2021-10-15;13:13:09.139534156
24.0;2021-10-15;13:13:13.340813321
24.25;2021-10-15;13:13:16.618970448
24.25;2021-10-15;13:13:20.372055514
24.25;2021-10-15;13:13:23.209891497
24.0;2021-10-15;13:13:27.443646797
24.0;2021-10-15;13:13:29.319872308
24.25;2021-10-15;13:13:34.500525440
24.25;2021-10-15;13:13:38.243943370
24.0;2021-10-15;13:13:42.530581751
24.25;2021-10-15;13:13:45.311562520
24.25;2021-10-15;13:13:48.091639678
24.25;2021-10-15;13:13:53.861077941
24.0;2021-10-15;13:13:57.930726586
24.25;2021-10-15;13:14:02.131014166
-300.0;2021-10-15;13:14:06.224815718
24.25;2021-10-15;13:14:08.570665188
24.0;2021-10-15;13:14:13.398559804
-300.0;2021-10-15;13:14:17.178300251
24.25;2021-10-15;13:14:19.020310016
24.25;2021-10-15;13:14:24.688854738
24.25;2021-10-15;13:14:27.508561466
24.25;2021-10-15;13:14:31.299834585
24.25;2021-10-15;13:14:33.960436419
24.0;2021-10-15;13:14:38.519493229
-300.0;2021-10-15;13:14:42.709616009
24.25;2021-10-15;13:14:46.519368910
24.25;2021-10-15;13:14:48.811657351
24.0;2021-10-15;13:14:53.039652326
24.25;2021-10-15;13:14:55.839080354
24.25;2021-10-15;13:14:59.610512086
24.25;2021-10-15;13:15:04.317592756
24.0;2021-10-15;13:15:06.629518846
-300.0;2021-10-15;13:15:11.749172392
24.25;2021-10-15;13:15:15.091355119
24.25;2021-10-15;13:15:17.889054291
24.0;2021-10-15;13:15:21.648930764
24.25;2021-10-15;13:15:26.868742689
24.0;2021-10-15;13:15:30.637429673
24.25;2021-10-15;13:15:33.939423115
-300.0;2021-10-15;13:15:37.299068817
-300.0;2021-10-15;13:15:40.889679023
-300.0;2021-10-15;13:15:44.640568718
24.25;2021-10-15;13:15:48.828730417
24.25;2021-10-15;13:15:52.601019417
24.25;2021-10-15;13:15:56.369923968
24.0;2021-10-15;13:15:58.729369629
24.25;2021-10-15;13:16:06.909925487
24.25;2021-10-15;13:16:09.316644289
24.25;2021-10-15;13:16:13.378917017
24.25;2021-10-15;13:16:17.608414687
24.0;2021-10-15;13:16:22.278997893
24.25;2021-10-15;13:16:26.028151465
24.25;2021-10-15;13:16:27.886594373
24.25;2021-10-15;13:16:33.528898866
24.25;2021-10-15;13:16:36.791992288
24.25;2021-10-15;13:16:39.608441655
24.25;2021-10-15;13:16:43.797924745
24.25;2021-10-15;13:16:47.090198724
24.0;2021-10-15;13:16:51.807560490
24.25;2021-10-15;13:16:55.548223504
24.25;2021-10-15;13:16:57.461895621
24.0;2021-10-15;13:17:02.757572327
24.25;2021-10-15;13:17:05.549597723
24.25;2021-10-15;13:17:10.307023091
-300.0;2021-10-15;13:17:15.786091523
-300.0;2021-10-15;13:17:19.607416623
24.25;2021-10-15;13:17:22.386894677
24.0;2021-10-15;13:17:26.607469258
24.25;2021-10-15;13:17:29.505956408
-300.0;2021-10-15;13:17:34.135606590
24.25;2021-10-15;13:17:37.885447558
24.0;2021-10-15;13:17:39.706896144
