Temperature;Date;Time
22.5;2021-10-15;13:17:58.206411517
22.5;2021-10-15;13:18:02.906914365
22.5;2021-10-15;13:18:06.677392832
22.5;2021-10-15;13:18:10.076478485
22.5;2021-10-15;13:18:18.087155781
22.5;2021-10-15;13:18:24.606814868
-300.0;2021-10-15;13:18:28.817427301
22.5;2021-10-15;13:18:30.696232341
22.25;2021-10-15;13:22:11.861831434
22.5;2021-10-15;13:22:17.171841920
22.5;2021-10-15;13:22:19.033026232
22.5;2021-10-15;13:22:27.524708051
22.5;2021-10-15;13:22:30.372426836
22.5;2021-10-15;13:22:35.133718921
22.5;2021-10-15;13:22:37.943604436
22.5;2021-10-15;13:22:42.693559947
22.5;2021-10-15;13:22:45.943602324
22.5;2021-10-15;13:22:49.792751971
22.5;2021-10-15;13:22:53.661868234
22.5;2021-10-15;13:22:56.492002369
22.5;2021-10-15;13:23:03.562969694
22.5;2021-10-15;13:23:06.865543128
22.5;2021-10-15;13:23:10.653673571
22.5;2021-10-15;13:23:14.933562631
22.5;2021-10-15;13:23:18.252076942
22.5;2021-10-15;13:23:22.161064824
-300.0;2021-10-15;13:23:26.973408461
22.5;2021-10-15;13:23:29.783875395
22.5;2021-10-15;13:23:33.543329862
-300.0;2021-10-15;13:23:37.832509253
22.5;2021-10-15;13:23:42.622915863
22.5;2021-10-15;13:23:45.470628532
22.5;2021-10-15;13:23:48.380701257
22.5;2021-10-15;13:23:53.211024362
22.5;2021-10-15;13:23:57.931128683
22.5;2021-10-15;13:24:04.991789612
22.5;2021-10-15;13:24:08.852683458
22.5;2021-10-15;13:24:12.201606306
22.5;2021-10-15;13:24:15.481611972
22.5;2021-10-15;13:24:18.389435089
22.5;2021-10-15;13:24:23.150339705
22.5;2021-10-15;13:24:30.619534772
22.5;2021-10-15;13:24:33.909887363
22.5;2021-10-15;13:24:36.279229352
22.5;2021-10-15;13:24:45.130394527
22.5;2021-10-15;13:24:49.053943712
22.5;2021-10-15;13:24:53.799402932
22.5;2021-10-15;13:24:58.139505264
22.5;2021-10-15;13:25:00.952530667
22.5;2021-10-15;13:25:04.358557278
22.5;2021-10-15;13:25:09.638662946
-300.0;2021-10-15;13:25:12.461584311
22.5;2021-10-15;13:25:16.289644183
22.5;2021-10-15;13:25:19.199755005
22.5;2021-10-15;13:25:24.878582182
22.5;2021-10-15;13:25:26.741096056
22.5;2021-10-15;13:25:31.028182983
22.5;2021-10-15;13:25:35.760151409
22.5;2021-10-15;13:25:39.030128899
