Temperature;Date;Time
27.5;2021-10-15;13:10:38.593955058
27.5;2021-10-15;13:10:43.374908881
27.5;2021-10-15;13:10:47.163839133
27.5;2021-10-15;13:10:49.963448640
27.5;2021-10-15;13:10:53.277695702
27.5;2021-10-15;13:10:57.674383774
27.25;2021-10-15;13:11:01.942768992
27.5;2021-10-15;13:11:06.633942821
27.5;2021-10-15;13:11:09.983635831
27.5;2021-10-15;13:11:12.333217373
27.5;2021-10-15;13:11:16.181024297
27.5;2021-10-15;13:11:19.943619961
27.5;2021-10-15;13:11:25.165236452
27.5;2021-10-15;13:11:28.942405325
27.5;2021-10-15;13:11:31.335157468
27.5;2021-10-15;13:11:35.543298159
27.5;2021-10-15;13:11:40.732733194
27.5;2021-10-15;13:11:42.572106333
27.5;2021-10-15;13:11:46.702487632
-300.0;2021-10-15;13:11:51.230946162
27.5;2021-10-15;13:11:55.471868397
27.5;2021-10-15;13:11:58.761943003
27.5;2021-10-15;13:12:02.130798408
27.5;2021-10-15;13:12:06.851040133
27.5;2021-10-15;13:12:09.962395772
27.5;2021-10-15;13:12:12.752188469
27.5;2021-10-15;13:12:16.031029609
27.5;2021-10-15;13:12:19.340183270
27.5;2021-10-15;13:12:25.101707644
27.5;2021-10-15;13:12:28.351737141
27.5;2021-10-15;13:12:31.161926861
27.5;2021-10-15;13:12:34.492032691
27.5;2021-10-15;13:12:40.282003978
27.5;2021-10-15;13:12:44.140535509
27.5;2021-10-15;13:12:46.921688885
27.5;2021-10-15;13:12:51.160979635
27.5;2021-10-15;13:12:54.491072852
27.5;2021-10-15;13:12:58.221452039
27.5;2021-10-15;13:13:01.511717259
27.5;2021-10-15;13:13:04.781931649
27.5;2021-10-15;13:13:08.131468044
27.5;2021-10-15;13:13:16.131322726
27.5;2021-10-15;13:13:19.880535647
27.5;2021-10-15;13:13:24.641842955
27.5;2021-10-15;13:13:26.961077641
27.5;2021-10-15;13:13:30.260933657
27.5;2021-10-15;13:13:33.534874403
27.5;2021-10-15;13:13:37.291297696
27.5;2021-10-15;13:13:41.098264840
27.5;2021-10-15;13:13:46.251094899
27.5;2021-10-15;13:13:50.081040534
27.5;2021-10-15;13:13:51.950684365
27.5;2021-10-15;13:13:57.461054295
27.5;2021-10-15;13:14:00.721697255
27.5;2021-10-15;13:14:05.720421866
27.5;2021-10-15;13:14:09.612245505
27.5;2021-10-15;13:14:11.939052573
27.5;2021-10-15;13:14:16.219078875
27.5;2021-10-15;13:14:19.978649138
27.5;2021-10-15;13:14:23.230673908
27.5;2021-10-15;13:14:28.450758953
27.5;2021-10-15;13:14:30.328174340
-300.0;2021-10-15;13:14:35.278160648
-300.0;2021-10-15;13:14:38.989417924
27.5;2021-10-15;13:14:42.249385545
27.5;2021-10-15;13:14:45.581544903
27.5;2021-10-15;13:14:48.329478300
27.5;2021-10-15;13:14:51.629550868
27.5;2021-10-15;13:14:56.310666667
27.5;2021-10-15;13:15:00.080935751
27.5;2021-10-15;13:15:03.830286995
27.5;2021-10-15;13:15:06.159429671
27.5;2021-10-15;13:15:09.869832715
27.5;2021-10-15;13:15:14.139888961
27.5;2021-10-15;13:15:17.417645575
27.5;2021-10-15;13:15:21.180465582
-300.0;2021-10-15;13:15:26.399415189
27.5;2021-10-15;13:15:28.709112741
27.5;2021-10-15;13:15:33.466979916
27.5;2021-10-15;13:15:36.828935605
27.5;2021-10-15;13:15:41.849004767
27.5;2021-10-15;13:15:45.108622374
27.5;2021-10-15;13:15:47.419066467
27.5;2021-10-15;13:15:52.119003659
27.5;2021-10-15;13:15:54.929118903
27.5;2021-10-15;13:15:59.609022237
-300.0;2021-10-15;13:16:02.858366506
27.5;2021-10-15;13:16:06.108948130
-300.0;2021-10-15;13:16:10.127738659
-300.0;2021-10-15;13:16:13.848835074
27.5;2021-10-15;13:16:17.137974038
27.5;2021-10-15;13:16:20.398725351
27.5;2021-10-15;13:16:24.619997519
27.5;2021-10-15;13:16:29.808100796
27.5;2021-10-15;13:16:32.588070005
27.5;2021-10-15;13:16:36.317893507
27.5;2021-10-15;13:16:40.548379932
27.5;2021-10-15;13:16:43.327840204
-300.0;2021-10-15;13:16:46.608608312
27.5;2021-10-15;13:16:49.888046600
27.5;2021-10-15;13:16:53.647964809
27.5;2021-10-15;13:16:58.926435040
27.5;2021-10-15;13:17:01.348373489
27.5;2021-10-15;13:17:05.067772558
27.5;2021-10-15;13:17:09.339777617
27.5;2021-10-15;13:17:14.957394845
27.5;2021-10-15;13:17:19.138142645
27.5;2021-10-15;13:17:21.916904343
27.5;2021-10-15;13:17:25.198776847
-300.0;2021-10-15;13:17:30.447582223
27.5;2021-10-15;13:17:33.247479784
27.5;2021-10-15;13:17:36.428115270
27.5;2021-10-15;13:17:41.117100136
27.5;2021-10-15;13:17:43.896785512
27.5;2021-10-15;13:17:47.656760414
27.5;2021-10-15;13:17:51.357510082
27.5;2021-10-15;13:17:54.149249175
27.5;2021-10-15;13:17:57.736596201
27.5;2021-10-15;13:18:01.497100926
27.5;2021-10-15;13:18:05.258559859
27.5;2021-10-15;13:18:11.016973113
-300.0;2021-10-15;13:18:14.306627767
27.5;2021-10-15;13:18:16.175590078
27.5;2021-10-15;13:18:19.906406348
-300.0;2021-10-15;13:18:25.076777859
27.5;2021-10-15;13:18:27.898739290
27.5;2021-10-15;13:18:31.166952351
27.0;2021-10-15;13:22:12.852442691
27.5;2021-10-15;13:22:15.675223533
27.5;2021-10-15;13:22:20.953631719
27.5;2021-10-15;13:22:23.264996201
27.5;2021-10-15;13:22:26.062253731
27.5;2021-10-15;13:22:30.863931329
27.5;2021-10-15;13:22:33.211748262
27.5;2021-10-15;13:22:38.432424351
27.5;2021-10-15;13:22:42.221922780
27.5;2021-10-15;13:22:45.473905175
27.5;2021-10-15;13:22:49.296746480
-300.0;2021-10-15;13:22:54.152715517
27.5;2021-10-15;13:22:57.473261128
27.5;2021-10-15;13:23:01.233094896
27.5;2021-10-15;13:23:04.034188616
27.5;2021-10-15;13:23:07.362229660
27.5;2021-10-15;13:23:11.141065436
27.5;2021-10-15;13:23:15.420690901
27.5;2021-10-15;13:23:19.731294209
27.5;2021-10-15;13:23:21.671440792
27.5;2021-10-15;13:23:25.503727355
27.5;2021-10-15;13:23:31.230674024
27.5;2021-10-15;13:23:34.504347872
27.5;2021-10-15;13:23:38.309784102
27.5;2021-10-15;13:23:41.664180562
27.5;2021-10-15;13:23:45.971311737
27.5;2021-10-15;13:23:50.310380487
27.5;2021-10-15;13:23:53.682242853
27.5;2021-10-15;13:23:56.501812611
27.5;2021-10-15;13:24:00.763888779
27.5;2021-10-15;13:24:04.521418096
27.5;2021-10-15;13:24:07.881970405
27.5;2021-10-15;13:24:11.703720165
27.5;2021-10-15;13:24:15.010299468
27.5;2021-10-15;13:24:18.862247031
27.5;2021-10-15;13:24:22.661835269
27.5;2021-10-15;13:24:26.490282324
27.5;2021-10-15;13:24:29.653847057
-300.0;2021-10-15;13:24:32.482158309
27.5;2021-10-15;13:24:37.349906335
27.75;2021-10-15;13:24:41.961745703
27.5;2021-10-15;13:24:45.601711198
27.5;2021-10-15;13:24:48.549301716
27.5;2021-10-15;13:24:52.841530143
27.5;2021-10-15;13:24:56.660669905
27.5;2021-10-15;13:25:01.495306413
-300.0;2021-10-15;13:25:05.313344832
27.5;2021-10-15;13:25:08.163796222
27.5;2021-10-15;13:25:12.950314253
27.5;2021-10-15;13:25:15.800300824
27.5;2021-10-15;13:25:19.670910218
27.5;2021-10-15;13:25:22.960601200
27.5;2021-10-15;13:25:27.701516943
27.5;2021-10-15;13:25:30.522419631
27.75;2021-10-15;13:25:35.290482720
27.5;2021-10-15;13:25:39.499872192
27.5;2021-10-15;13:25:42.338013500
27.5;2021-10-15;13:25:46.134272422
27.5;2021-10-15;13:25:50.322193963
-300.0;2021-10-15;13:25:52.668820890
27.75;2021-10-15;13:25:57.938439597
27.5;2021-10-15;13:26:04.538391044
27.5;2021-10-15;13:26:08.348530074
27.5;2021-10-15;13:26:11.672515040
27.75;2021-10-15;13:26:15.508171102
27.75;2021-10-15;13:26:18.339983458
-300.0;2021-10-15;13:26:25.469864126
27.75;2021-10-15;13:26:28.347823712
27.75;2021-10-15;13:26:31.150045152
27.5;2021-10-15;13:26:36.487247813
27.5;2021-10-15;13:26:40.767094891
27.5;2021-10-15;13:26:42.638351626
27.5;2021-10-15;13:26:47.973079084
27.5;2021-10-15;13:26:51.862013231
27.5;2021-10-15;13:26:55.246077226
27.5;2021-10-15;13:26:59.091132579
27.5;2021-10-15;13:27:03.431311692
27.5;2021-10-15;13:27:07.241048499
27.5;2021-10-15;13:27:10.567216495
27.5;2021-10-15;13:27:14.349265250
27.5;2021-10-15;13:27:18.647023393
27.5;2021-10-15;13:27:20.517113629
27.5;2021-10-15;13:27:24.769094896
27.5;2021-10-15;13:27:29.497066524
27.5;2021-10-15;13:27:33.309356122
27.5;2021-10-15;13:27:37.628631943
27.75;2021-10-15;13:27:40.408268416
27.5;2021-10-15;13:27:44.599404001
